Iteration,Temperature,Best Fitness
651,52187602.62930999,29
652,52135415.02668068,29
653,52083279.611654,29
654,52031196.332042344,29
655,51979165.1357103,29
656,51927185.97057459,29
657,51875258.78460401,29
658,51823383.525819406,29
659,51771560.14229359,29
660,51719788.582151294,29
661,51668068.79356914,29
662,51616400.72477557,29
663,51564784.32405079,29
664,51513219.53972674,29
665,51461706.32018702,29
666,51410244.61386683,29
667,51358834.369252965,29
668,51307475.534883715,29
669,51256168.05934883,29
670,51204911.89128948,29
671,51153706.97939819,29
672,51102553.27241879,29
673,51051450.71914637,29
674,51000399.26842722,29
675,50949398.8691588,29
676,50898449.47028964,29
677,50847551.02081935,29
678,50796703.469798535,29
679,50745906.76632874,29
680,50695160.85956241,29
681,50644465.69870285,29
682,50593821.233004145,29
683,50543227.41177114,29
684,50492684.18435937,29
685,50442191.500175014,29
686,50391749.30867484,29
687,50341357.55936617,29
688,50291016.2018068,29
689,50240725.18560499,29
690,50190484.46041939,29
691,50140293.975958966,29
692,50090153.68198301,29
693,50040063.52830102,29
694,49990023.46477272,29
695,49940033.441307954,29
696,49890093.40786665,29
697,49840203.31445878,29
698,49790363.11114432,29
699,49740572.74803317,29
700,49690832.17528514,29
701,49641141.34310985,29
702,49591500.201766744,29
703,49541908.701564975,29
704,49492366.79286341,29
705,49442874.42607055,29
706,49393431.55164448,29
707,49344038.12009284,29
708,49294694.08197275,29
709,49245399.38789078,29
710,49196153.98850289,29
711,49146957.83451439,29
712,49097810.876679875,29
713,49048713.06580319,29
714,48999664.35273739,29
715,48950664.68838465,29
716,48901714.023696266,29
717,48852812.30967257,29
718,48803959.4973629,29
719,48755155.537865534,29
720,48706400.38232767,29
721,48657693.98194534,29
722,48609036.2879634,29
723,48560427.251675434,29
724,48511866.82442376,29
725,48463354.957599334,29
726,48414891.60264173,29
727,48366476.71103909,29
728,48318110.23432805,29
729,48269792.12409372,29
730,48221522.331969626,29
731,48173300.80963766,29
732,48125127.50882802,29
733,48077002.381319195,29
734,48028925.37893788,29
735,47980896.45355894,29
736,47932915.55710538,29
737,47884982.64154827,29
738,47837097.65890672,29
739,47789260.56124781,29
740,47741471.30068656,29
741,47693729.82938588,29
742,47646036.09955649,29
743,47598390.06345694,29
744,47550791.67339348,29
745,47503240.88172009,29
746,47455737.64083837,29
747,47408281.903197534,29
748,47360873.621294335,29
749,47313512.74767304,29
750,47266199.23492537,29
751,47218933.03569044,29
752,47171714.10265475,29
753,47124542.38855209,29
754,47077417.84616354,29
755,47030340.428317375,29
756,46983310.08788906,29
757,46936326.77780117,29
758,46889390.45102337,29
759,46842501.06057235,29
760,46795658.55951177,29
761,46748862.900952265,29
762,46702114.038051315,29
763,46655411.924013264,29
764,46608756.51208925,29
765,46562147.75557716,29
766,46515585.607821584,29
767,46469070.022213764,29
768,46422600.952191554,29
769,46376178.35123936,29
770,46329802.17288812,29
771,46283472.37071523,29
772,46237188.89834452,29
773,46190951.70944617,29
774,46144760.75773672,29
775,46098615.99697898,29
776,46052517.380982004,29
777,46006464.86360102,29
